Time period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2018/19,E06000052,E12000009,Male,Not known,18-34,102
2018/19,E06000052,E12000009,Male,Not known,35-44,82
2018/19,E06000052,E12000009,Male,Not known,45-59,124
2018/19,E06000052,E12000009,Male,Not known,60 and over,92
2018/19,E06000052,E12000009,Male,Not known,Under 18,23
2018/19,E06000052,E12000009,Male,Not quit,18-34,83
2018/19,E06000052,E12000009,Male,Not quit,35-44,84
2018/19,E06000052,E12000009,Male,Not quit,45-59,138
2018/19,E06000052,E12000009,Male,Not quit,60 and over,119
2018/19,E06000052,E12000009,Male,Not quit,Under 18,13
2018/19,E06000052,E12000009,Male,Quit,18-34,134
2018/19,E06000052,E12000009,Male,Quit,35-44,189
2018/19,E06000052,E12000009,Male,Quit,45-59,323
2018/19,E06000052,E12000009,Male,Quit,60 and over,266
2018/19,E06000052,E12000009,Male,Quit,Under 18,3
2018/19,E06000052,E12000009,Male,Quit CO,18-34,63
2018/19,E06000052,E12000009,Male,Quit CO,35-44,97
2018/19,E06000052,E12000009,Male,Quit CO,45-59,164
2018/19,E06000052,E12000009,Male,Quit CO,60 and over,158
2018/19,E06000052,E12000009,Male,Quit CO,Under 18,1
2018/19,E06000052,E12000009,Male,Set quit date,18-34,319
2018/19,E06000052,E12000009,Male,Set quit date,35-44,355
2018/19,E06000052,E12000009,Male,Set quit date,45-59,585
2018/19,E06000052,E12000009,Male,Set quit date,60 and over,477
2018/19,E06000052,E12000009,Male,Set quit date,Under 18,39
2018/19,E06000053,E12000009,Female,Not known,18-34,0
2018/19,E06000053,E12000009,Female,Not known,35-44,1
2018/19,E06000053,E12000009,Female,Not known,45-59,1
2018/19,E06000053,E12000009,Female,Not known,60 and over,1
2018/19,E06000053,E12000009,Female,Not known,Under 18,0
2018/19,E06000053,E12000009,Female,Not quit,18-34,0
2018/19,E06000053,E12000009,Female,Not quit,35-44,1
2018/19,E06000053,E12000009,Female,Not quit,45-59,0
2018/19,E06000053,E12000009,Female,Not quit,60 and over,0
2018/19,E06000053,E12000009,Female,Not quit,Under 18,0
2018/19,E06000053,E12000009,Female,Quit,18-34,2
2018/19,E06000053,E12000009,Female,Quit,35-44,3
2018/19,E06000053,E12000009,Female,Quit,45-59,1
2018/19,E06000053,E12000009,Female,Quit,60 and over,1
2018/19,E06000053,E12000009,Female,Quit,Under 18,0
2018/19,E06000053,E12000009,Female,Quit CO,18-34,2
2018/19,E06000053,E12000009,Female,Quit CO,35-44,3
2018/19,E06000053,E12000009,Female,Quit CO,45-59,1
2018/19,E06000053,E12000009,Female,Quit CO,60 and over,0
2018/19,E06000053,E12000009,Female,Quit CO,Under 18,0
2018/19,E06000053,E12000009,Female,Set quit date,18-34,2
2018/19,E06000053,E12000009,Female,Set quit date,35-44,5
2018/19,E06000053,E12000009,Female,Set quit date,45-59,2
2018/19,E06000053,E12000009,Female,Set quit date,60 and over,2
2018/19,E06000053,E12000009,Female,Set quit date,Under 18,0
2018/19,E06000053,E12000009,Male,Not known,18-34,1
2018/19,E06000053,E12000009,Male,Not known,35-44,1
2018/19,E06000053,E12000009,Male,Not known,45-59,3
2018/19,E06000053,E12000009,Male,Not known,60 and over,0
2018/19,E06000053,E12000009,Male,Not known,Under 18,0
2018/19,E06000053,E12000009,Male,Not quit,18-34,0
2018/19,E06000053,E12000009,Male,Not quit,35-44,0
2018/19,E06000053,E12000009,Male,Not quit,45-59,2
2018/19,E06000053,E12000009,Male,Not quit,60 and over,6
2018/19,E06000053,E12000009,Male,Not quit,Under 18,0
2018/19,E06000053,E12000009,Male,Quit,18-34,0
2018/19,E06000053,E12000009,Male,Quit,35-44,1
2018/19,E06000053,E12000009,Male,Quit,45-59,3
2018/19,E06000053,E12000009,Male,Quit,60 and over,0
2018/19,E06000053,E12000009,Male,Quit,Under 18,0
2018/19,E06000053,E12000009,Male,Quit CO,18-34,0
2018/19,E06000053,E12000009,Male,Quit CO,35-44,1
2018/19,E06000053,E12000009,Male,Quit CO,45-59,1
2018/19,E06000053,E12000009,Male,Quit CO,60 and over,0
2018/19,E06000053,E12000009,Male,Quit CO,Under 18,0
2018/19,E06000053,E12000009,Male,Set quit date,18-34,1
2018/19,E06000053,E12000009,Male,Set quit date,35-44,2
2018/19,E06000053,E12000009,Male,Set quit date,45-59,8
2018/19,E06000053,E12000009,Male,Set quit date,60 and over,6
2018/19,E06000053,E12000009,Male,Set quit date,Under 18,0
2018/19,E06000054,E12000009,Female,Not known,18-34,66
2018/19,E06000054,E12000009,Female,Not known,35-44,47
2018/19,E06000054,E12000009,Female,Not known,45-59,72
2018/19,E06000054,E12000009,Female,Not known,60 and over,21
2018/19,E06000054,E12000009,Female,Not known,Under 18,1
2018/19,E06000054,E12000009,Female,Not quit,18-34,95
2018/19,E06000054,E12000009,Female,Not quit,35-44,49
2018/19,E06000054,E12000009,Female,Not quit,45-59,71
2018/19,E06000054,E12000009,Female,Not quit,60 and over,64
2018/19,E06000054,E12000009,Female,Not quit,Under 18,0
2018/19,E06000054,E12000009,Female,Quit,18-34,145
2018/19,E06000054,E12000009,Female,Quit,35-44,87
2018/19,E06000054,E12000009,Female,Quit,45-59,159
2018/19,E06000054,E12000009,Female,Quit,60 and over,104
2018/19,E06000054,E12000009,Female,Quit,Under 18,0
2018/19,E06000054,E12000009,Female,Quit CO,18-34,130
2018/19,E06000054,E12000009,Female,Quit CO,35-44,74
2018/19,E06000054,E12000009,Female,Quit CO,45-59,142
2018/19,E06000054,E12000009,Female,Quit CO,60 and over,90
2018/19,E06000054,E12000009,Female,Quit CO,Under 18,0
2018/19,E06000054,E12000009,Female,Set quit date,18-34,306
2018/19,E06000054,E12000009,Female,Set quit date,35-44,183
2018/19,E06000054,E12000009,Female,Set quit date,45-59,302
2018/19,E06000054,E12000009,Female,Set quit date,60 and over,189
2018/19,E06000054,E12000009,Female,Set quit date,Under 18,1
2018/19,E06000054,E12000009,Male,Not known,18-34,47
2018/19,E06000054,E12000009,Male,Not known,35-44,30
2018/19,E06000054,E12000009,Male,Not known,45-59,55
2018/19,E06000054,E12000009,Male,Not known,60 and over,27
2018/19,E06000054,E12000009,Male,Not known,Under 18,3
2018/19,E06000054,E12000009,Male,Not quit,18-34,27
2018/19,E06000054,E12000009,Male,Not quit,35-44,32
2018/19,E06000054,E12000009,Male,Not quit,45-59,70
2018/19,E06000054,E12000009,Male,Not quit,60 and over,47
2018/19,E06000054,E12000009,Male,Not quit,Under 18,1
2018/19,E06000054,E12000009,Male,Quit,18-34,64
2018/19,E06000054,E12000009,Male,Quit,35-44,83
2018/19,E06000054,E12000009,Male,Quit,45-59,180
2018/19,E06000054,E12000009,Male,Quit,60 and over,133
2018/19,E06000054,E12000009,Male,Quit,Under 18,1
2018/19,E06000054,E12000009,Male,Quit CO,18-34,55
2018/19,E06000054,E12000009,Male,Quit CO,35-44,70
2018/19,E06000054,E12000009,Male,Quit CO,45-59,156
2018/19,E06000054,E12000009,Male,Quit CO,60 and over,116
2018/19,E06000054,E12000009,Male,Quit CO,Under 18,1
2018/19,E06000054,E12000009,Male,Set quit date,18-34,138
2018/19,E06000054,E12000009,Male,Set quit date,35-44,145
2018/19,E06000054,E12000009,Male,Set quit date,45-59,305
2018/19,E06000054,E12000009,Male,Set quit date,60 and over,207
2018/19,E06000054,E12000009,Male,Set quit date,Under 18,5
2018/19,E06000055,E12000006,Female,Not known,18-34,12
2018/19,E06000055,E12000006,Female,Not known,35-44,14
2018/19,E06000055,E12000006,Female,Not known,45-59,18
2018/19,E06000055,E12000006,Female,Not known,60 and over,3
2018/19,E06000055,E12000006,Female,Not known,Under 18,0
2018/19,E06000055,E12000006,Female,Not quit,18-34,36
2018/19,E06000055,E12000006,Female,Not quit,35-44,29
2018/19,E06000055,E12000006,Female,Not quit,45-59,55
2018/19,E06000055,E12000006,Female,Not quit,60 and over,29
2018/19,E06000055,E12000006,Female,Not quit,Under 18,4
2018/19,E06000055,E12000006,Female,Quit,18-34,76
2018/19,E06000055,E12000006,Female,Quit,35-44,57
2018/19,E06000055,E12000006,Female,Quit,45-59,91
2018/19,E06000055,E12000006,Female,Quit,60 and over,52
2018/19,E06000055,E12000006,Female,Quit,Under 18,3
2018/19,E06000055,E12000006,Female,Quit CO,18-34,33
2018/19,E06000055,E12000006,Female,Quit CO,35-44,26
2018/19,E06000055,E12000006,Female,Quit CO,45-59,42
2018/19,E06000055,E12000006,Female,Quit CO,60 and over,32
2018/19,E06000055,E12000006,Female,Quit CO,Under 18,1
2018/19,E06000055,E12000006,Female,Set quit date,18-34,124
2018/19,E06000055,E12000006,Female,Set quit date,35-44,100
2018/19,E06000055,E12000006,Female,Set quit date,45-59,164
2018/19,E06000055,E12000006,Female,Set quit date,60 and over,84
2018/19,E06000055,E12000006,Female,Set quit date,Under 18,7
2018/19,E06000055,E12000006,Male,Not known,18-34,16
2018/19,E06000055,E12000006,Male,Not known,35-44,8
2018/19,E06000055,E12000006,Male,Not known,45-59,14
2018/19,E06000055,E12000006,Male,Not known,60 and over,2
2018/19,E06000055,E12000006,Male,Not known,Under 18,1
2018/19,E06000055,E12000006,Male,Not quit,18-34,32
2018/19,E06000055,E12000006,Male,Not quit,35-44,21
2018/19,E06000055,E12000006,Male,Not quit,45-59,46
2018/19,E06000055,E12000006,Male,Not quit,60 and over,33
2018/19,E06000055,E12000006,Male,Not quit,Under 18,4
2018/19,E06000055,E12000006,Male,Quit,18-34,43
2018/19,E06000055,E12000006,Male,Quit,35-44,55
2018/19,E06000055,E12000006,Male,Quit,45-59,86
2018/19,E06000055,E12000006,Male,Quit,60 and over,53
2018/19,E06000055,E12000006,Male,Quit,Under 18,0
2018/19,E06000055,E12000006,Male,Quit CO,18-34,16
2018/19,E06000055,E12000006,Male,Quit CO,35-44,22
2018/19,E06000055,E12000006,Male,Quit CO,45-59,36
2018/19,E06000055,E12000006,Male,Quit CO,60 and over,30
2018/19,E06000055,E12000006,Male,Quit CO,Under 18,0
2018/19,E06000055,E12000006,Male,Set quit date,18-34,91
2018/19,E06000055,E12000006,Male,Set quit date,35-44,84
2018/19,E06000055,E12000006,Male,Set quit date,45-59,146
2018/19,E06000055,E12000006,Male,Set quit date,60 and over,88
2018/19,E06000055,E12000006,Male,Set quit date,Under 18,5
2018/19,E06000056,E12000006,Female,Not known,18-34,11
2018/19,E06000056,E12000006,Female,Not known,35-44,9
2018/19,E06000056,E12000006,Female,Not known,45-59,17
2018/19,E06000056,E12000006,Female,Not known,60 and over,8
2018/19,E06000056,E12000006,Female,Not known,Under 18,0
2018/19,E06000056,E12000006,Female,Not quit,18-34,66
2018/19,E06000056,E12000006,Female,Not quit,35-44,49
2018/19,E06000056,E12000006,Female,Not quit,45-59,94
2018/19,E06000056,E12000006,Female,Not quit,60 and over,61
2018/19,E06000056,E12000006,Female,Not quit,Under 18,0
2018/19,E06000056,E12000006,Female,Quit,18-34,104
2018/19,E06000056,E12000006,Female,Quit,35-44,75
2018/19,E06000056,E12000006,Female,Quit,45-59,143
2018/19,E06000056,E12000006,Female,Quit,60 and over,119
2018/19,E06000056,E12000006,Female,Quit,Under 18,0
2018/19,E06000056,E12000006,Female,Quit CO,18-34,42
2018/19,E06000056,E12000006,Female,Quit CO,35-44,37
2018/19,E06000056,E12000006,Female,Quit CO,45-59,70
2018/19,E06000056,E12000006,Female,Quit CO,60 and over,59
2018/19,E06000056,E12000006,Female,Quit CO,Under 18,0
2018/19,E06000056,E12000006,Female,Set quit date,18-34,181
2018/19,E06000056,E12000006,Female,Set quit date,35-44,133
2018/19,E06000056,E12000006,Female,Set quit date,45-59,254
2018/19,E06000056,E12000006,Female,Set quit date,60 and over,188
2018/19,E06000056,E12000006,Female,Set quit date,Under 18,0
2018/19,E06000056,E12000006,Male,Not known,18-34,14
2018/19,E06000056,E12000006,Male,Not known,35-44,7
2018/19,E06000056,E12000006,Male,Not known,45-59,16
2018/19,E06000056,E12000006,Male,Not known,60 and over,5
2018/19,E06000056,E12000006,Male,Not known,Under 18,0
2018/19,E06000056,E12000006,Male,Not quit,18-34,43
2018/19,E06000056,E12000006,Male,Not quit,35-44,34
2018/19,E06000056,E12000006,Male,Not quit,45-59,77
2018/19,E06000056,E12000006,Male,Not quit,60 and over,45
2018/19,E06000056,E12000006,Male,Not quit,Under 18,2
2018/19,E06000056,E12000006,Male,Quit,18-34,57
2018/19,E06000056,E12000006,Male,Quit,35-44,70
2018/19,E06000056,E12000006,Male,Quit,45-59,141
2018/19,E06000056,E12000006,Male,Quit,60 and over,91
2018/19,E06000056,E12000006,Male,Quit,Under 18,2
2018/19,E06000056,E12000006,Male,Quit CO,18-34,29
2018/19,E06000056,E12000006,Male,Quit CO,35-44,40
2018/19,E06000056,E12000006,Male,Quit CO,45-59,59
2018/19,E06000056,E12000006,Male,Quit CO,60 and over,53
2018/19,E06000056,E12000006,Male,Quit CO,Under 18,0
2018/19,E06000056,E12000006,Male,Set quit date,18-34,114
2018/19,E06000056,E12000006,Male,Set quit date,35-44,111
2018/19,E06000056,E12000006,Male,Set quit date,45-59,234
2018/19,E06000056,E12000006,Male,Set quit date,60 and over,141
2018/19,E06000056,E12000006,Male,Set quit date,Under 18,4
2018/19,E06000057,E12000001,Female,Not known,18-34,158
2018/19,E06000057,E12000001,Female,Not known,35-44,68
2018/19,E06000057,E12000001,Female,Not known,45-59,139
2018/19,E06000057,E12000001,Female,Not known,60 and over,72
2018/19,E06000057,E12000001,Female,Not known,Under 18,5
2018/19,E06000057,E12000001,Female,Not quit,18-34,56
2018/19,E06000057,E12000001,Female,Not quit,35-44,33
2018/19,E06000057,E12000001,Female,Not quit,45-59,84
2018/19,E06000057,E12000001,Female,Not quit,60 and over,67
2018/19,E06000057,E12000001,Female,Not quit,Under 18,10
2018/19,E06000057,E12000001,Female,Quit,18-34,86
2018/19,E06000057,E12000001,Female,Quit,35-44,61
2018/19,E06000057,E12000001,Female,Quit,45-59,175
2018/19,E06000057,E12000001,Female,Quit,60 and over,161
2018/19,E06000057,E12000001,Female,Quit,Under 18,7
2018/19,E06000057,E12000001,Female,Quit CO,18-34,70
2018/19,E06000057,E12000001,Female,Quit CO,35-44,57
2018/19,E06000057,E12000001,Female,Quit CO,45-59,156
2018/19,E06000057,E12000001,Female,Quit CO,60 and over,148
2018/19,E06000057,E12000001,Female,Quit CO,Under 18,6
2018/19,E06000057,E12000001,Female,Set quit date,18-34,300
2018/19,E06000057,E12000001,Female,Set quit date,35-44,162
2018/19,E06000057,E12000001,Female,Set quit date,45-59,398
2018/19,E06000057,E12000001,Female,Set quit date,60 and over,300
2018/19,E06000057,E12000001,Female,Set quit date,Under 18,22
2018/19,E06000057,E12000001,Male,Not known,18-34,82
2018/19,E06000057,E12000001,Male,Not known,35-44,44
2018/19,E06000057,E12000001,Male,Not known,45-59,87
2018/19,E06000057,E12000001,Male,Not known,60 and over,45
2018/19,E06000057,E12000001,Male,Not known,Under 18,3
2018/19,E06000057,E12000001,Male,Not quit,18-34,30
2018/19,E06000057,E12000001,Male,Not quit,35-44,30
2018/19,E06000057,E12000001,Male,Not quit,45-59,52
2018/19,E06000057,E12000001,Male,Not quit,60 and over,59
2018/19,E06000057,E12000001,Male,Not quit,Under 18,4
2018/19,E06000057,E12000001,Male,Quit,18-34,70
2018/19,E06000057,E12000001,Male,Quit,35-44,54
2018/19,E06000057,E12000001,Male,Quit,45-59,136
2018/19,E06000057,E12000001,Male,Quit,60 and over,114
2018/19,E06000057,E12000001,Male,Quit,Under 18,4
2018/19,E06000057,E12000001,Male,Quit CO,18-34,62
2018/19,E06000057,E12000001,Male,Quit CO,35-44,47
2018/19,E06000057,E12000001,Male,Quit CO,45-59,123
2018/19,E06000057,E12000001,Male,Quit CO,60 and over,103
2018/19,E06000057,E12000001,Male,Quit CO,Under 18,4
2018/19,E06000057,E12000001,Male,Set quit date,18-34,182
2018/19,E06000057,E12000001,Male,Set quit date,35-44,128
2018/19,E06000057,E12000001,Male,Set quit date,45-59,275
2018/19,E06000057,E12000001,Male,Set quit date,60 and over,218
2018/19,E06000057,E12000001,Male,Set quit date,Under 18,11
2018/19,E08000002,E12000002,Female,Not known,18-34,63
2018/19,E08000002,E12000002,Female,Not known,35-44,27
2018/19,E08000002,E12000002,Female,Not known,45-59,53
2018/19,E08000002,E12000002,Female,Not known,60 and over,19
2018/19,E08000002,E12000002,Female,Not known,Under 18,5
2018/19,E08000002,E12000002,Female,Not quit,18-34,52
2018/19,E08000002,E12000002,Female,Not quit,35-44,19
2018/19,E08000002,E12000002,Female,Not quit,45-59,34
2018/19,E08000002,E12000002,Female,Not quit,60 and over,25
2018/19,E08000002,E12000002,Female,Not quit,Under 18,4
2018/19,E08000002,E12000002,Female,Quit,18-34,52
2018/19,E08000002,E12000002,Female,Quit,35-44,33
2018/19,E08000002,E12000002,Female,Quit,45-59,61
2018/19,E08000002,E12000002,Female,Quit,60 and over,41
2018/19,E08000002,E12000002,Female,Quit,Under 18,0
2018/19,E08000002,E12000002,Female,Quit CO,18-34,47
2018/19,E08000002,E12000002,Female,Quit CO,35-44,26
2018/19,E08000002,E12000002,Female,Quit CO,45-59,49
2018/19,E08000002,E12000002,Female,Quit CO,60 and over,39
2018/19,E08000002,E12000002,Female,Quit CO,Under 18,0
2018/19,E08000002,E12000002,Female,Set quit date,18-34,167
2018/19,E08000002,E12000002,Female,Set quit date,35-44,79
2018/19,E08000002,E12000002,Female,Set quit date,45-59,148
2018/19,E08000002,E12000002,Female,Set quit date,60 and over,85
2018/19,E08000002,E12000002,Female,Set quit date,Under 18,9
2018/19,E08000002,E12000002,Male,Not known,18-34,29
2018/19,E08000002,E12000002,Male,Not known,35-44,33
2018/19,E08000002,E12000002,Male,Not known,45-59,47
2018/19,E08000002,E12000002,Male,Not known,60 and over,18
2018/19,E08000002,E12000002,Male,Not known,Under 18,1
2018/19,E08000002,E12000002,Male,Not quit,18-34,13
2018/19,E08000002,E12000002,Male,Not quit,35-44,11
2018/19,E08000002,E12000002,Male,Not quit,45-59,17
2018/19,E08000002,E12000002,Male,Not quit,60 and over,23
2018/19,E08000002,E12000002,Male,Not quit,Under 18,2
2018/19,E08000002,E12000002,Male,Quit,18-34,32
2018/19,E08000002,E12000002,Male,Quit,35-44,24
2018/19,E08000002,E12000002,Male,Quit,45-59,50
2018/19,E08000002,E12000002,Male,Quit,60 and over,35
2018/19,E08000002,E12000002,Male,Quit,Under 18,2
2018/19,E08000002,E12000002,Male,Quit CO,18-34,26
2018/19,E08000002,E12000002,Male,Quit CO,35-44,16
2018/19,E08000002,E12000002,Male,Quit CO,45-59,45
2018/19,E08000002,E12000002,Male,Quit CO,60 and over,30
2018/19,E08000002,E12000002,Male,Quit CO,Under 18,0
2018/19,E08000002,E12000002,Male,Set quit date,18-34,74
2018/19,E08000002,E12000002,Male,Set quit date,35-44,68
2018/19,E08000002,E12000002,Male,Set quit date,45-59,114
2018/19,E08000002,E12000002,Male,Set quit date,60 and over,76
2018/19,E08000002,E12000002,Male,Set quit date,Under 18,5
2018/19,E08000004,E12000002,Female,Not known,18-34,9
2018/19,E08000004,E12000002,Female,Not known,35-44,6
2018/19,E08000004,E12000002,Female,Not known,45-59,5
2018/19,E08000004,E12000002,Female,Not known,60 and over,6
2018/19,E08000004,E12000002,Female,Not known,Under 18,0
2018/19,E08000004,E12000002,Female,Not quit,18-34,156
2018/19,E08000004,E12000002,Female,Not quit,35-44,69
2018/19,E08000004,E12000002,Female,Not quit,45-59,102
2018/19,E08000004,E12000002,Female,Not quit,60 and over,51
2018/19,E08000004,E12000002,Female,Not quit,Under 18,9
2018/19,E08000004,E12000002,Female,Quit,18-34,113
2018/19,E08000004,E12000002,Female,Quit,35-44,44
2018/19,E08000004,E12000002,Female,Quit,45-59,96
2018/19,E08000004,E12000002,Female,Quit,60 and over,66
2018/19,E08000004,E12000002,Female,Quit,Under 18,6
2018/19,E08000004,E12000002,Female,Quit CO,18-34,66
2018/19,E08000004,E12000002,Female,Quit CO,35-44,19
2018/19,E08000004,E12000002,Female,Quit CO,45-59,44
2018/19,E08000004,E12000002,Female,Quit CO,60 and over,33
2018/19,E08000004,E12000002,Female,Quit CO,Under 18,4
2018/19,E08000004,E12000002,Female,Set quit date,18-34,278
2018/19,E08000004,E12000002,Female,Set quit date,35-44,119
2018/19,E08000004,E12000002,Female,Set quit date,45-59,203
2018/19,E08000004,E12000002,Female,Set quit date,60 and over,123
2018/19,E08000004,E12000002,Female,Set quit date,Under 18,15
2018/19,E08000004,E12000002,Male,Not known,18-34,4
2018/19,E08000004,E12000002,Male,Not known,35-44,6
2018/19,E08000004,E12000002,Male,Not known,45-59,7
2018/19,E08000004,E12000002,Male,Not known,60 and over,4
2018/19,E08000004,E12000002,Male,Not known,Under 18,0
2018/19,E08000004,E12000002,Male,Not quit,18-34,58
2018/19,E08000004,E12000002,Male,Not quit,35-44,53
2018/19,E08000004,E12000002,Male,Not quit,45-59,82
2018/19,E08000004,E12000002,Male,Not quit,60 and over,54
2018/19,E08000004,E12000002,Male,Not quit,Under 18,8
2018/19,E08000004,E12000002,Male,Quit,18-34,29
